condition_target_freq_hz,frequency_hz,posterior_mean_amp_uv,posterior_median_amp_uv,posterior_mean_snr_db,posterior_median_snr_db
9.0,9.0,0.4184185240818085,0.39861792885431135,5.37510510339309,5.366021958785659
9.0,14.0,0.10716407659197724,0.10579811428960986,-0.4496387003815832,-0.5843844858527394
9.0,18.0,0.25448882332725425,0.2021200599932017,6.313226078291864,5.959713087292474
9.0,28.0,0.05556302851143786,0.05528249259982352,-2.159275502996508,-2.017615250401211
14.0,9.0,0.2073091477053159,0.20370219715606622,-0.4331546060075865,-0.19687093867055527
14.0,14.0,0.21743821715355102,0.19956937584791376,4.21122758840132,3.9388748938661724
14.0,18.0,0.11392534530209565,0.10889855709644389,1.3306709371212178,1.3423599199829912
14.0,28.0,0.16377616974657738,0.12780686899263244,6.254609911938788,6.436591506041568
